日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-01-02,11.57,11.69,11.08,11.16,5781826,65062755.36,0.761975,-4.615384
2019-01-03,11.2,11.26,11.03,11.13,2561501,28616088.9,0.337575,-0.268815
2019-01-04,11.01,11.32,11.01,11.27,6133725,68458541.38,0.808351,1.257865
2019-01-07,11.29,11.34,11.12,11.3,5713803,64121590.57,0.75301,0.266191
2019-01-08,11.3,11.52,11.27,11.39,5998627,68469878.07,0.790546,0.796462
2019-01-09,11.39,11.52,11.19,11.42,10392328,117910524.63,1.369583,0.263387
2019-01-10,11.31,11.34,11.06,11.15,8111076,90750707.67,1.068942,-2.364277
2019-01-11,11.2,11.57,11.16,11.51,7068819,80160245.8,0.931585,3.228705
2019-01-14,11.47,11.48,11.25,11.33,5221817,59279815.18,0.688172,-1.56386
2019-01-15,11.33,11.5,11.2,11.46,4820754,54785852.6,0.635317,1.147397
2019-01-16,11.47,11.51,11.24,11.28,5989037,67891285.5,0.789283,-1.570683
2019-01-17,11.27,11.47,11.12,11.33,3782426,42785204.64,0.498473,0.443264
2019-01-18,11.35,11.44,11.12,11.28,4370908,49119520.56,0.575167,-0.441308
2019-01-21,11.34,11.85,11.18,11.67,9039372,104077872.71,1.18949,3.45745
2019-01-22,11.62,11.74,11.41,11.47,6094007,70434054.67,0.801909,-1.713794
2019-01-23,11.57,12.05,11.5,11.98,13328212,157156494.96,1.753857,4.446375
2019-01-24,12.15,12.33,11.9,12.18,13202976,159518398.06,1.737378,1.669456
2019-01-25,12.19,12.31,12.01,12.1,8069043,97935129.11,1.061804,-0.656814
2019-01-28,12.21,12.22,11.57,11.7,7230202,85743204.51,0.951421,-3.30579
2019-01-29,11.74,11.74,10.91,11.13,14438722,161619079.93,1.899989,-4.871792
2019-01-30,11.01,11.47,10.9,11.33,8878553,100399876.28,1.168327,1.796944
2019-01-31,11.37,11.44,10.91,11.08,7963331,88442029.59,1.047894,-2.206531
2019-02-01,11.17,11.43,11.02,11.34,6269236,70558798.78,0.826027,2.346572
2019-02-11,11.35,12.0,11.28,11.94,9701021,113785512.61,1.277082,5.291
2019-02-12,12.0,12.64,11.88,12.48,16324882,200727835.56,2.149074,4.522613
2019-02-13,12.48,12.95,12.39,12.8,12890867,164058340.53,1.697006,2.564108
2019-02-14,12.73,12.82,12.39,12.51,11680911,146431957.24,1.537723,-2.265625
2019-02-15,12.51,12.66,12.41,12.5,7312553,91498902.02,0.962654,-0.079938
2019-02-18,12.52,12.99,12.39,12.97,12010224,153129461.35,1.581075,3.760002
2019-02-19,12.95,13.08,12.5,12.74,10426427,133233143.73,1.372577,-1.773327
2019-02-20,12.73,12.92,12.5,12.75,6910726,87988458.91,0.909756,0.078495
2019-02-21,12.75,13.33,12.68,12.95,14568131,189436545.17,1.917808,1.568626
2019-02-22,12.85,13.53,12.71,13.5,13295442,175235894.06,1.750266,4.247106
2019-02-25,13.8,14.37,13.55,14.07,17154901,239827138.71,2.258341,4.22222
2019-02-26,13.91,13.92,13.43,13.58,17200342,234781059.0,2.264323,-3.482585
2019-02-27,13.45,13.69,13.11,13.26,13268824,176802599.26,1.746762,-2.356404
2019-02-28,13.26,13.39,12.98,13.26,13484520,177727681.73,1.775157,0.0
2019-03-01,13.33,13.36,12.86,13.14,13694614,178494484.79,1.802815,-0.904976
2019-03-04,13.23,13.55,13.14,13.24,25161099,336008829.74,3.31231,0.761031
2019-03-05,13.23,13.93,13.11,13.92,23899413,324995804.96,3.146216,5.135954
2019-03-06,14.15,15.08,14.15,14.7,34714151,506315183.34,4.569912,5.603446
2019-03-07,14.48,15.28,14.4,14.86,21009407,310188513.57,2.765764,1.088434
2019-03-08,14.4,15.51,14.08,14.6,21329253,318731204.86,2.80787,-1.749659
2019-03-11,14.82,15.7,14.66,15.68,17506057,267739681.83,2.304569,7.39726
2019-03-12,15.58,15.95,15.11,15.54,17278963,266732067.72,2.274673,-0.892859
2019-03-13,15.46,15.5,14.7,14.7,16148450,243242689.38,2.125848,-5.405406
2019-03-14,14.73,15.08,14.25,14.62,12477595,182887684.33,1.642601,-0.544217
2019-03-15,14.65,15.23,14.65,14.9,9973239,148841751.36,1.312918,1.915183
2019-03-18,14.9,15.06,14.73,15.05,7450844,110951106.97,0.980859,1.006715
2019-03-19,15.06,15.23,14.86,14.94,6464052,97112986.57,0.850954,-0.730901
2019-03-20,14.99,15.0,14.25,14.52,13426295,194547323.82,1.767492,-2.811239
2019-03-21,14.52,14.77,14.48,14.61,7335797,107372319.93,0.965714,0.619829
2019-03-22,14.61,14.9,14.34,14.87,8399698,122665296.21,1.10577,1.779605
2019-03-25,14.59,15.18,14.51,14.7,12125342,180245664.37,1.596229,-1.143242
2019-03-26,14.71,14.88,13.88,13.94,10734597,153299996.28,1.413146,-5.17007
2019-03-27,14.09,14.2,13.54,13.84,11053594,152116453.81,1.45514,-0.717356
2019-03-28,13.77,14.1,13.46,13.6,10102177,139042339.5,1.329892,-1.734102
