日期,开盘,收盘,最高,最低,成交量
2021-09-17,16.64,19.97,19.97,16.64,10224.24
2021-09-22,21.97,21.97,21.97,21.97,23713.98
2021-09-23,22.72,19.85,22.72,19.83,215949.4
2021-09-24,18.09,17.87,18.57,17.87,72512.23
2021-09-27,16.2,16.08,16.88,16.08,93162.75
2021-09-28,15.75,15.68,16.33,15.6,73196.48
2021-09-29,15.44,15.0,15.67,14.99,63843.66
2021-09-30,14.65,15.01,15.29,14.65,43302.61
2021-10-08,15.19,15.12,15.24,14.84,46045.07
2021-10-11,15.07,15.16,15.22,14.92,35132.68
2021-10-12,15.2,15.77,16.11,15.06,74437.05
2021-10-13,15.5,16.06,16.15,15.5,66400.15
2021-10-14,15.9,15.8,16.01,15.54,43777.78
2021-10-15,15.7,15.3,15.93,15.3,37160.01
2021-10-18,15.2,15.26,15.49,15.1,27568.0
2021-10-19,15.23,15.03,15.23,15.0,28872.76
2021-10-20,15.03,14.95,15.08,14.75,30354.89
2021-10-21,14.81,14.85,15.06,14.81,20402.32
2021-10-22,14.85,14.97,15.22,14.85,29450.27
2021-10-25,14.95,14.38,14.96,13.47,37432.86
2021-10-26,14.42,14.02,14.42,14.0,30057.99
2021-10-27,13.97,13.7,14.26,13.67,25453.25
2021-10-28,13.72,13.35,13.86,13.2,28425.83
2021-10-29,13.36,13.6,13.64,13.26,20319.26
2021-11-01,13.62,13.88,14.02,13.5,21256.24
2021-11-02,13.82,13.47,13.96,13.3,22184.51
2021-11-03,13.46,13.73,13.73,13.41,15176.0
2021-11-04,13.68,13.78,13.83,13.61,14528.31
2021-11-05,13.78,13.91,14.19,13.69,28043.5
2021-11-08,14.05,14.14,14.2,13.79,24072.84
2021-11-09,14.14,13.99,14.18,13.93,18478.56
2021-11-10,14.0,14.03,14.07,13.75,19206.4
2021-11-11,13.99,14.19,14.3,13.95,24203.18
2021-11-12,14.17,14.3,14.33,14.05,23194.69
2021-11-15,14.31,14.51,14.55,14.27,28473.71
2021-11-16,14.62,14.55,14.85,14.49,36239.86
2021-11-17,14.48,14.59,14.65,14.44,17657.01
2021-11-18,14.55,15.05,15.06,14.27,53303.9
2021-11-19,14.99,15.37,15.41,14.81,44580.91
2021-11-22,15.36,14.97,15.38,14.92,40947.47
2021-11-23,14.9,14.82,15.04,14.73,26777.68
2021-11-24,14.79,14.94,14.99,14.74,21701.06
2021-11-25,14.95,14.8,14.98,14.76,17360.58
2021-11-26,14.8,14.68,14.89,14.66,16631.25
2021-11-29,14.5,14.48,14.68,14.4,16260.55
2021-11-30,14.51,14.66,14.78,14.51,15399.98
2021-12-01,14.72,15.18,15.29,14.6,40922.95
2021-12-02,15.19,15.07,15.38,14.93,32064.67
2021-12-03,15.1,15.15,15.46,15.08,42114.25
2021-12-06,15.14,14.56,15.14,14.55,31900.58
2021-12-07,14.55,16.02,16.02,14.55,92727.49
2021-12-08,16.15,15.73,16.48,15.7,126464.18
2021-12-09,15.76,16.29,16.8,15.53,113636.59
2021-12-10,16.5,16.05,16.53,15.94,61212.41
2021-12-13,15.99,15.88,16.48,15.88,57878.34
2021-12-14,15.8,15.88,15.99,15.65,34783.36
2021-12-15,15.89,16.34,16.35,15.64,61370.0
2021-12-16,16.33,16.19,16.39,16.08,37406.11
2021-12-17,16.0,17.81,17.81,15.99,154907.53
2021-12-20,17.6,17.78,18.57,16.98,180949.2
2021-12-21,17.42,17.48,17.64,16.93,82403.74
2021-12-22,17.5,17.28,18.5,17.27,97758.58
2021-12-23,17.01,16.71,17.5,16.66,66138.65
2021-12-24,16.71,16.05,16.79,16.0,51626.59
2021-12-27,16.01,16.14,16.32,15.94,25958.77
2021-12-28,16.14,16.43,16.48,15.7,50133.26
2021-12-29,16.31,16.01,16.39,15.9,31205.3
2021-12-30,15.92,16.27,16.55,15.91,37494.77
2021-12-31,16.31,15.93,16.43,15.91,38016.18
2022-01-04,15.94,15.99,16.24,15.94,28312.44
2022-01-05,16.3,16.99,17.59,16.17,118453.9
2022-01-06,16.61,18.69,18.69,16.53,100792.12
2022-01-07,19.36,20.56,20.56,18.78,227891.78
2022-01-10,20.0,19.22,20.2,18.72,179306.84
2022-01-11,19.19,18.54,19.96,18.36,138894.72
2022-01-12,18.18,18.28,18.69,18.07,86371.77
2022-01-13,18.2,18.77,19.3,17.99,140043.69
2022-01-14,18.4,17.81,18.66,17.7,100146.38
2022-01-17,17.75,18.11,18.15,17.51,58647.67
2022-01-18,17.98,17.43,18.0,16.6,112333.71
2022-01-19,17.06,17.78,19.17,17.06,110623.12
2022-01-20,18.09,16.4,18.1,16.32,95060.81
2022-01-21,16.25,15.88,16.47,15.86,44335.37
2022-01-24,15.97,15.64,15.97,15.44,34345.03
2022-01-25,15.62,14.61,15.77,14.59,47299.53
2022-01-26,14.66,14.88,15.05,14.66,31498.0
2022-01-27,14.9,14.5,15.03,14.43,25719.6
2022-01-28,14.7,14.69,14.87,14.4,22347.0
2022-02-07,14.99,16.16,16.16,14.62,57926.5
2022-02-08,16.53,16.65,17.16,16.22,112327.68
2022-02-09,16.62,16.71,16.98,16.31,71295.53
2022-02-10,16.41,16.94,17.15,16.41,71099.06
2022-02-11,16.85,17.01,17.34,16.52,89845.37
2022-02-14,16.92,17.42,17.71,16.6,98729.71
2022-02-15,17.01,17.16,17.72,16.72,72381.42
2022-02-16,17.28,18.19,18.27,17.12,124391.95
2022-02-17,17.88,17.24,17.88,17.12,100180.87
2022-02-18,17.0,17.35,17.58,16.66,51559.62
2022-02-21,17.18,17.43,17.58,17.1,40812.77
2022-02-22,17.21,17.12,17.43,17.01,39256.0
2022-02-23,17.1,16.9,17.25,16.84,38919.78
2022-02-24,16.78,16.08,17.02,15.7,53957.34
2022-02-25,16.36,16.17,17.33,16.13,47476.69
2022-02-28,16.18,16.19,16.36,15.82,24478.8
2022-03-01,16.19,16.09,16.29,15.92,24704.13
2022-03-02,15.94,16.03,16.15,15.94,20504.12
2022-03-03,16.09,15.78,16.16,15.67,28298.0
2022-03-04,15.65,15.45,15.87,15.38,27020.6
2022-03-07,15.68,15.5,15.95,15.43,31717.0
2022-03-08,15.53,15.04,15.58,14.86,30182.17
2022-03-09,14.8,15.1,15.19,14.42,35526.5
2022-03-10,15.36,15.16,15.52,15.11,31510.53
2022-03-11,15.0,15.12,15.17,14.6,26120.62
2022-03-14,15.15,14.72,15.15,14.72,16836.0
2022-03-15,14.8,13.96,15.0,13.9,29596.67
2022-03-16,14.16,14.32,14.39,13.82,25112.68
2022-03-17,14.8,14.65,14.8,14.35,25780.03
2022-03-18,14.64,14.98,15.09,14.54,25790.65
2022-03-21,15.04,15.2,15.26,14.92,22351.59
2022-03-22,15.1,15.05,15.2,14.85,17866.0
2022-03-23,15.05,14.85,15.11,14.78,16632.39
2022-03-24,14.78,14.78,14.95,14.62,14154.5
2022-03-25,14.81,14.71,14.99,14.68,11965.53
2022-03-28,14.65,14.75,14.86,14.43,12280.0
2022-03-29,14.7,14.33,14.79,14.25,15907.18
2022-03-30,14.49,14.5,14.58,14.38,10991.0
2022-03-31,14.69,14.85,15.35,14.51,30664.18
2022-04-01,14.66,14.63,14.81,14.56,19821.0
2022-04-06,14.54,14.99,15.04,14.54,22717.0
2022-04-07,14.98,15.18,15.68,14.81,39829.0
2022-04-08,15.11,15.8,15.87,15.11,74829.0
2022-04-11,15.55,15.87,16.08,15.28,74778.0
2022-04-12,15.57,16.42,17.46,14.95,105564.0
2022-04-13,16.02,15.29,16.02,15.2,72810.0
2022-04-14,15.15,15.36,15.55,15.08,43277.0
2022-04-15,15.23,14.53,15.25,14.4,45092.0
2022-04-18,14.48,14.63,14.78,14.03,20509.0
2022-04-19,14.49,15.18,15.6,14.46,37847.0
2022-04-20,15.02,15.01,15.45,14.8,28856.0
2022-04-21,14.93,14.25,15.04,14.25,27557.0
2022-04-22,14.2,15.68,15.68,14.15,54081.0
2022-04-25,15.46,17.25,17.25,15.36,242232.0
2022-04-26,17.59,18.98,18.98,15.61,282884.0
2022-04-27,20.88,17.77,20.88,17.47,305625.0
2022-04-28,15.99,19.55,19.55,15.99,289189.0
2022-04-29,18.36,21.51,21.51,18.36,308715.0
2022-05-05,22.0,22.31,23.66,21.6,304869.0
2022-05-06,20.08,20.5,22.85,20.08,230369.0
2022-05-09,20.43,21.86,22.47,20.43,199445.0
2022-05-10,21.0,22.85,23.98,20.75,255994.0
2022-05-11,22.86,21.51,23.0,21.2,205055.0
2022-05-12,21.59,20.2,21.66,19.52,180171.0
2022-05-13,20.29,19.74,20.49,19.53,104092.0
2022-05-16,20.06,20.17,20.31,19.4,113796.0
2022-05-17,20.01,19.66,20.1,18.77,122191.0
2022-05-18,19.37,19.57,20.29,19.35,104900.0
2022-05-19,19.18,20.29,20.69,19.07,151942.0
2022-05-20,20.0,19.75,20.44,19.6,98926.0
2022-05-23,19.5,19.61,19.74,19.07,67956.0
2022-05-24,19.64,17.8,19.76,17.76,121751.0
2022-05-25,17.71,18.47,18.8,17.71,82855.0
2022-05-26,18.39,18.48,19.1,18.28,83048.0
2022-05-27,18.6,18.85,19.3,18.45,96353.0
2022-05-30,18.87,20.74,20.74,18.6,179849.0
2022-05-31,21.15,19.91,21.19,19.73,163092.0
2022-06-01,20.05,20.37,21.48,19.93,151589.0
2022-06-02,20.37,19.58,20.59,19.4,101697.0
2022-06-06,19.76,19.12,19.78,19.05,79459.0
2022-06-07,19.29,19.22,19.31,18.6,74308.0
2022-06-08,19.2,18.85,19.28,18.5,67618.0
2022-06-09,18.8,18.95,19.19,18.54,59700.0
2022-06-10,18.8,18.7,18.88,18.4,49879.0
2022-06-13,18.43,18.3,18.55,17.99,54745.0
2022-06-14,18.3,18.23,18.32,17.68,38084.0
2022-06-15,18.28,18.51,18.87,18.18,65567.0
