日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2019-01-02,7.8,7.68,7.88,7.68,53238.29,,,,,,,,,,,,,,,7.68,7.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.20000000000000018,,,,,,,,,,
2019-01-03,7.68,7.68,7.76,7.6,61362.19,,,,,,,,,,,,,,,7.68,7.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.19272727272727289,,,,,,,,,,100.0
2019-01-04,7.62,7.78,7.88,7.58,58474.57,,,,,,,,,,,,,,,7.695384615384615,7.687407407407407,,,,0.007977207977208245,0.001595441595441649,0.012763532763533193,0.007977207977208245,0.0012272627657243455,0.013499890422967798,,,,,,,,,,0.21223140495867776,,,,,,,,,,113.81087690959772
2019-01-07,7.78,7.75,7.82,7.72,55380.64,,,,,,,,,,,,,,,7.703786982248521,7.6920438957476,,,,0.011743086500921152,0.0036249705765375503,0.016236231848767203,0.011743086500921152,0.0028450818019084695,0.017796009398025364,,,,,,,,,,0.19182569496619098,,,,,,,,,,96.21018620159606
2019-01-08,7.75,7.55,7.75,7.54,51916.24,7.688,,,,,,,7.688,,,,,,,7.68012744651798,7.681522125692222,,,,-0.001394679174242519,0.0026210406263815367,-0.008031439601248112,-0.001394679174242519,0.002192810882500625,-0.007174980113486288,,,,,,,,,,0.19513011406324715,,,-0.017950052029136306,,,,,,,76.99322145640656
2019-01-09,7.56,7.54,7.67,7.53,34286.92,7.659999999999999,,,,,,,7.659999999999999,,,,,,,7.658569377822906,7.6710390052705755,29.411764705882447,,,-0.012469627447669218,-0.00039709298842861406,-0.024145068918481206,-0.012469627447669218,-6.294886060242803e-05,-0.02481335717413358,,,,,,,,,,0.1851064569608385,,,-0.015665796344647417,,,,,,,98.68336326080839
2019-01-10,7.55,7.5,7.59,7.49,22762.77,7.624,,,,,,,7.624,,,,,,,7.634174088927074,7.658369449324606,26.315789473684305,,,-0.024195360397532006,-0.005156746470249293,-0.038077227854565424,-0.024195360397532006,-0.003775627558591594,-0.040839465677880826,,,,,,,,,,0.16963255569523145,,,-0.01626442812172084,,,,,,,94.81983062679979
2019-01-11,7.5,7.57,7.62,7.5,17137.36,7.581999999999999,,,,,,,7.581999999999999,,,,,,,7.624301152169062,7.65182356418945,37.777777777777864,,,-0.027522412020387854,-0.009629879580277006,-0.03578506488022169,-0.027522412020387854,-0.007428979014252557,-0.040186866012270596,,,,,,,,,,0.16060845465973483,,,-0.0015826958586123293,,,,,,,109.73525093177194
2019-01-14,7.58,7.52,7.63,7.52,24655.82,7.536,,,,,,,7.536,,,,,,,7.608254821066129,7.642058855730972,17.500000000000014,,,-0.0338040346648425,-0.014464710597190105,-0.038678648135304784,-0.0338040346648425,-0.011486679883574085,-0.044634709562536824,,,,7.692307692307534,7.692307692307534,7.692307692307535,,,,0.15140691744887402,,,-0.0021231422505307877,,,,,,,93.58788029874468
2019-01-15,7.52,7.59,7.59,7.5,21252.0,7.544,7.616,,,,,,7.544,7.616,,,,,,7.605446387055956,7.638202644195344,31.818181818181856,,,-0.03275625713938801,-0.018123019905629686,-0.02926647446751665,-0.03275625713938801,-0.014758922538314689,-0.03599466920214665,,,,13.675213675213548,9.68660968660954,21.652421652421566,25.64102564102557,25.64102564102557,25.641025641025564,0.14024202336726052,,-74.35897435897442,0.006097560975609791,-0.0034138655462184614,,,,,,109.70826655363109
2019-01-16,7.61,7.56,7.61,7.55,18249.91,7.547999999999999,7.603999999999999,,,,,,7.547999999999999,7.603999999999999,,,,,,7.598454635201193,7.632409855736429,51.851851851851805,,,-0.03395522053523603,-0.021289460031550956,-0.02533152100737015,-0.03395522053523603,-0.017712199153225666,-0.03248604276402073,,,,15.099715099714969,11.490978157644683,22.317188983855537,23.076923076922988,24.786324786324712,19.658119658119546,0.12565256457321325,,-82.05128205128219,0.0015898251192369443,-0.005786428195686428,,,,,,96.11699754249913
2019-01-17,7.56,7.55,7.59,7.41,27918.95,7.558,7.590999999999999,,,,,,7.558,7.590999999999999,,,,,,7.591000075939472,7.626305421978175,51.851851851851805,39.34426229508201,,-0.03530534603870361,-0.02409263723298149,-0.022425417611444246,-0.03530534603870361,-0.02041883713560689,-0.029773017806193444,,,,21.448590554281495,14.810182289856954,34.72540708313058,25.313693398799707,24.96211432381638,26.01685154876637,0.1355339164689926,,-70.21276595744686,-0.0010584810796507023,-0.0054011329205637575,,,,,,98.68509448865686
2019-01-18,7.47,7.53,7.55,7.4,22769.6,7.55,7.566,,,,,,7.55,7.566,,,,,,7.581615448871861,7.619171687016829,56.00000000000003,38.095238095238166,,-0.03755623814496811,-0.026785357415378814,-0.021541761459178597,-0.03755623814496811,-0.02305536036781631,-0.029001755554303607,,,,26.68001275047338,18.766792443395765,42.50645336462861,27.193255916660117,25.705828188097627,30.168111373785095,0.1381641134746302,,-69.04761904761907,-0.0026490066225165,-0.0047581284694686215,,,,,,97.38234890620647
2019-01-21,7.62,7.54,7.65,7.52,34436.84,7.553999999999999,7.545,,,,,,7.553999999999999,7.545,,,,,,7.575213072122343,7.613307117608175,42.10526315789468,39.06250000000005,,-0.038094045485831174,-0.029047095029469287,-0.018093900912723775,-0.038094045485831174,-0.025369004232126287,-0.025450082507409773,,,,35.0706257842662,24.201403557019244,56.80907023876011,31.46217061110673,27.624608995767332,39.13729384178552,0.13667972920651575,,-60.00000000000006,-0.001853322742917573,-0.0006626905235254995,,,,,,101.33598580154903
2019-01-22,7.51,7.48,7.56,7.38,29705.34,7.531999999999999,7.537999999999999,,,,,,7.531999999999999,7.537999999999999,,,,,,7.560564907180444,7.603432516303865,40.00000000000018,25.00000000000003,,-0.042867609123421246,-0.031811197848259684,-0.022112822550323125,-0.042867609123421246,-0.02806109729232551,-0.02961302366219147,,,,35.72609620185652,28.042967771965003,51.09235306163956,32.469033280967764,29.239417090834145,38.928265661235,0.14455614207805828,,-65.51724137931016,-0.006903876792352459,-0.007694348633589672,,,,,,92.32142939179478
2019-01-23,7.46,7.47,7.48,7.38,21332.77,7.514,7.531000000000001,,,,,,7.514,7.531000000000001,,,,,,7.546631844537298,7.593548626207282,7.142857142857011,25.862068965517267,,-0.046916781669983365,-0.03483231461260442,-0.024168934114757887,-0.046916781669983365,-0.03096197181196518,-0.03190961971603637,,,,34.92850857901543,30.338148040981814,44.10922965508266,32.75713329842292,30.41198916003041,37.44742157520794,0.13645502533659323,,-66.66666666666677,-0.005855735959542252,-0.008099853937060262,,,,,,98.67111583597665
2019-01-24,7.46,7.46,7.46,7.39,21792.0,7.4959999999999996,7.526999999999999,,,,,,7.4959999999999996,7.526999999999999,,,,,,7.533303868454636,7.583656135377113,8.333333333333215,38.461538461538495,,-0.050352266922476296,-0.0379363050745788,-0.024831923695794997,-0.050352266922476296,-0.0339450941366592,-0.03281434557163419,,,,33.16221559588682,31.279503892616816,36.92763900242683,31.714632075491817,30.846203465184214,33.45148929610702,0.12619047527539448,,-70.3703703703704,-0.004802561366061845,-0.008901288694034714,,,,,,98.66934757919026
2019-01-25,7.45,7.44,7.45,7.41,14224.64,7.478,7.514,,,,,,7.478,7.514,,,,,,7.518949427153923,7.5730149401639935,7.692307692307594,37.50000000000006,,-0.054065513010070454,-0.04116214666167713,-0.02580673269678664,-0.054065513010070454,-0.03704054319410709,-0.034049939631926734,,,,29.51555113799867,30.691519641077434,27.163614131841143,28.550495457735334,30.080967462701253,25.489551447803493,0.11233766158895908,,-77.77777777777763,-0.005081572612998043,-0.009848283204684567,,,,,,97.35114878187
2019-01-28,7.45,7.48,7.5,7.41,21729.91,7.465999999999999,7.510000000000001,,,,,,7.465999999999999,7.510000000000001,,,,,,7.512957207591781,7.56612494459629,33.33333333333333,47.50000000000006,,-0.053167737004509164,-0.043563264730243544,-0.01920894454853124,-0.053167737004509164,-0.03952164993416894,-0.027292174140680442,,,,32.02271310434484,31.135250795499907,33.79763772203471,31.379342650835948,30.513759192079483,33.110509568348874,0.10827626857278466,,-62.962962962962834,0.0018751674256631563,-0.0039946737683089545,,,,,,105.50829942968534
