日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2019-01-02,17.04,17.6,17.6,16.9,21838.96,,,,,,,,,,,,,,,17.6,17.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.7000000000000028,,,,,,,,,,
2019-01-03,17.51,17.7,17.89,17.2,27611.0,,,,,,,,,,,,,,,17.615384615384617,17.607407407407408,,,,0.007977207977209133,0.0015954415954418267,0.012763532763534613,0.007977207977209133,0.001227262765724482,0.013499890422969302,,,,,,,,,,0.6981818181818207,,,,,,,,,,105.8293150957741
2019-01-04,17.55,17.8,18.05,17.36,18701.25,,,,,,,,,,,,,,,17.64378698224852,17.62167352537723,,,,0.02211345687129196,0.005699044650611853,0.03282882444136021,0.02211345687129196,0.004440523397350248,0.03534586694788342,,,,,,,,,,0.6966942148760353,,,,,,,,,,105.79553996238462
2019-01-07,17.89,19.22,19.23,17.6,30761.03,,,,,,,,,,,,,,,17.886281292671825,17.740068079052993,,,,0.14621321361883233,0.033801878444255945,0.22482267034915276,0.14621321361883233,0.026251706508347496,0.23992301422096968,,,,,,,,,,0.8663861758076652,,,,,,,,,,215.44370558388576
2019-01-08,19.4,18.88,19.4,18.66,22955.4,18.240000000000002,,,,,,,18.240000000000002,,,,,,,18.039161093799237,17.824507480604623,,,,0.2146536131946135,0.06997222539432746,0.2893627756005721,0.2146536131946135,0.0552366152293115,0.318833995930604,,,,,,,,,,0.8434068711153622,,,0.035087719298245446,,,,,,,83.65387561998766
2019-01-09,19.0,19.01,19.25,18.72,29210.4,18.522,,,,,,,18.522,,,,,,,18.188520925522432,17.912321741300577,83.73205741626795,,,0.27619918422185563,0.1112176171598331,0.3299631341240451,0.27619918422185563,0.08923085661277982,0.3739366552181516,,,,,,,,,,0.7864238036398419,,,0.02634704675521019,,,,,,,107.10290955712895
2019-01-10,19.0,19.37,19.37,18.87,19400.0,18.856,,,,,,,18.856,,,,,,,18.37028693698052,18.020297908611646,86.12244897959184,,,0.34998902836887424,0.15897189940164133,0.3820342579344658,0.34998902836887424,0.12934749842140975,0.441283059894929,,,,,,,,,,0.7343467484325978,,,0.02725922783198978,,,,,,,120.63547498874368
2019-01-11,19.4,19.4,19.54,18.91,18426.01,19.176,,,,,,,19.176,,,,,,,18.52870433129121,18.122498063529303,85.71428571428571,,,0.40620626776190605,0.20841877307369427,0.39557498937642355,0.40620626776190605,0.17194115524302456,0.468530225037763,,,,,,,,,,0.7153746123539435,,,0.011681268251981656,,,,,,,101.55962581865099
2019-01-14,19.5,19.6,19.6,19.12,12354.02,19.252,,,,,,,19.252,,,,,,,18.6935190495541,18.231942651416023,86.29032258064517,,,0.46157639813807805,0.25905029808657104,0.405052200103014,0.46157639813807805,0.2165004233807251,0.4901519495147059,,,,100.0,100.0,100.0,,,,0.6725792282895903,,,0.018076044047371835,,,,,,,110.80093220274698
2019-01-15,19.85,19.62,19.85,19.12,20436.17,19.4,18.82,,,,,,19.4,18.82,,,,,,18.83605458039193,18.334761714274094,68.51851851851859,,,0.5012928661178364,0.3074988116928241,0.3875881088500246,0.5012928661178364,0.2603146453402807,0.4819564415551114,,,,97.10691823899371,99.03563941299791,93.24947589098531,92.20338983050847,92.20338983050847,92.20338983050848,0.6830193686005739,,-7.796610169491533,0.011340206185567135,0.042507970244420865,,,,,,101.02510648353868
